"","player","tm","game_id","wpa","epa","id","pa.yds","pa.tds","pa.cmp","pa.att","pa.cmp_pct","pa.cpo","pa.sck","pa.int","pa.1st","pa.air","pa.dpb","pa.prob_dpb","pa.dpb_oe","pa.frc","pa.lst","ru.yds","ru.tds","ru.att","ru.1st","ru.20z","ru.10z","ru.frc","ru.lst","re.yds","re.tds","re.cat","re.tgt","re.cat_pct","re.cpo","re.1st","re.air","re.yac","re.xyc","re.frc","re.lst","tm.tot.yds","tm.tot.tds","tm.rushes","tm.target","tm.pyards","tm.ayards","tm.ryards","tm.20zone","tm.10zone"
"1170","D.Metcalf","SEA","2021_01_SEA_IND",0.042,1.41,"D.Metcalf2021_01_SEA_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,4,5,0.8,26.64,3,77,19,20,0,0,381,4,27,18,254,231,140,2,0
"1171","F.Moreau","LV","2021_07_PHI_LV",0.08,3.01,"F.Moreau2021_07_PHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,6,6,1,27.33,4,37,23,20,0,0,442,4,29,31,323,193,119,4,3
"1172","H.Ruggs","LV","2021_04_LV_LAC",0.07,0.25,"H.Ruggs2021_04_LV_LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,3,6,0.5,-8.66,2,137,4,18,0,0,213,2,18,21,196,294,48,2,1
"1173","S.Diggs","BUF","2021_02_BUF_MIA",0.008,0.29,"S.Diggs2021_02_BUF_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,4,8,0.5,-11.95,3,108,6,19,0,0,314,5,30,17,179,314,143,11,5
"1174","T.Higgins","CIN","2021_02_CIN_CHI",-0.048,-3.81,"T.Higgins2021_02_CIN_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,6,10,0.6,-3.55,3,97,19,25,1,1,248,3,20,19,207,227,69,0,0
"1175","Z.Ertz","PHI","2021_04_KC_PHI",0.108,2.48,"Z.Ertz2021_04_KC_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,6,8,0.75,20.28,2,59,29,21,0,0,461,3,19,32,387,344,103,6,3
"1176","D.Smythe","MIA","2021_06_MIA_JAX",0.106,1.8,"D.Smythe2021_06_MIA_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,5,6,0.833,22.86,2,74,10,19,0,0,431,2,20,34,354,405,77,4,1
"1177","D.Waller","LV","2021_06_LV_DEN",0.068,1.26,"D.Waller2021_06_LV_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,5,5,1,32.79,2,51,8,14,0,0,426,4,23,18,341,320,86,5,2
"1178","J.Jones","TEN","2021_06_BUF_TEN",-0.027,0.22,"J.Jones2021_06_BUF_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,3,5,0.6,-3.38,1,84,3,16,0,0,362,4,22,18,216,254,146,5,2
"1179","J.Reynolds","TEN","2021_04_TEN_NYJ",0.152,3.18,"J.Reynolds2021_04_TEN_NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,6,9,0.666,14.73,4,137,17,20,0,0,432,2,37,30,298,393,177,6,1
"1180","M.Pittman","IND","2021_04_IND_MIA",0.085,3.69,"M.Pittman2021_04_IND_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,6,8,0.75,25.87,2,82,11,16,0,0,349,3,33,24,228,282,139,10,2
"1181","M.Valdes-Scantling","GB","2021_03_GB_SF",0.086,1.53,"M.Valdes-Scantling2021_03_GB_SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,3,4,0.75,42.82,2,81,18,19,0,0,353,3,25,23,261,354,100,7,2
"1182","D.Metcalf","SEA","2021_06_SEA_PIT",0.12,3.35,"D.Metcalf2021_06_SEA_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,6,7,0.857,18.25,3,36,22,24,1,0,309,2,27,23,209,99,144,6,4
"1183","D.Schultz","DAL","2021_04_CAR_DAL",0.124,7.29,"D.Schultz2021_04_CAR_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,6,9,0.666,-1.62,3,14,45,30,0,0,433,5,34,14,188,157,230,6,2
"1184","H.Renfrow","LV","2021_07_PHI_LV",0.051,7.33,"H.Renfrow2021_07_PHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,7,8,0.875,16.47,3,32,31,27,0,0,442,4,29,31,323,193,119,4,3
"1185","J.Waddle","MIA","2021_03_MIA_LV",0.155,5.77,"J.Waddle2021_03_MIA_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,12,13,0.923,12.85,3,40,30,54,1,0,332,2,27,32,215,391,133,4,4
"1186","K.Bourne","NE","2021_04_TB_NE",0.084,1.06,"K.Bourne2021_04_TB_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,5,5,1,31.08,2,45,13,11,0,0,294,2,8,33,320,217,-1,0,0
"1187","L.Shenault","JAX","2021_05_TEN_JAX",0.061,2.25,"L.Shenault2021_05_TEN_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,3,0.333,-55.01,1,29,39,3,0,0,454,4,31,23,273,251,198,11,9
"1188","P.Freiermuth","PIT","2021_06_SEA_PIT",-0.093,3.64,"P.Freiermuth2021_06_SEA_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,7,7,1,27.54,3,36,22,19,0,0,345,2,30,29,229,273,119,6,3
"1189","R.Seals-Jones","WAS","2021_06_KC_WAS",0.147,5.79,"R.Seals-Jones2021_06_KC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,4,6,0.666,-2.22,2,31,43,30,0,0,276,1,19,24,182,275,94,0,0
"1190","T.Higgins","CIN","2021_01_MIN_CIN",0.072,1.71,"T.Higgins2021_01_MIN_CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,4,5,0.8,25.08,4,41,23,8,0,0,366,3,36,20,261,220,149,3,2
"1191","H.Renfrow","LV","2021_02_LV_PIT",0.153,3.94,"H.Renfrow2021_02_LV_PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,5,7,0.714,6.91,4,56,17,24,0,0,425,2,25,28,382,303,52,5,2
"1192","M.Andrews","BAL","2021_02_KC_BAL",0.095,2.86,"M.Andrews2021_02_KC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,5,6,0.833,24.75,2,30,27,12,0,0,481,6,41,18,239,247,251,10,6
"1193","M.Gesicki","MIA","2021_04_IND_MIA",-0.549,7.39,"M.Gesicki2021_04_IND_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,5,6,0.833,20.98,3,57,10,14,0,0,203,2,16,20,199,230,35,4,4
"1194","R.Anderson","CAR","2021_01_NYJ_CAR",0.064,2.07,"R.Anderson2021_01_NYJ_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,1,3,0.333,-23.64,1,92,11,10,0,0,381,2,27,24,279,273,111,7,4
"1195","T.Kelce","KC","2021_05_BUF_KC",0.066,3.76,"T.Kelce2021_05_BUF_KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,6,10,0.6,-1.49,4,104,19,24,0,0,392,3,23,33,272,363,120,4,2
"1196","T.Lockett","SEA","2021_05_LA_SEA",0.035,0.02,"T.Lockett2021_05_LA_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,5,10,0.5,-11.53,3,159,2,19,0,0,354,2,25,21,283,341,92,0,0
"1197","D.Adams","GB","2021_01_GB_NO",0.023,1.59,"D.Adams2021_01_GB_NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,5,7,0.714,7.72,1,51,12,22,0,0,229,0,15,20,201,335,43,1,0
"1198","D.Goedert","PHI","2021_04_KC_PHI",0.073,2.82,"D.Goedert2021_04_KC_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,5,5,1,30.45,4,30,26,11,1,0,461,3,19,32,387,344,103,6,3
"1199","H.Renfrow","LV","2021_05_CHI_LV",0.082,3.54,"H.Renfrow2021_05_CHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,6,8,0.75,1.83,1,49,23,25,0,0,259,1,22,22,206,319,71,5,3
"1200","J.Cook","LAC","2021_01_LAC_WAS",0.26,4.27,"J.Cook2021_01_LAC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,5,8,0.625,-7.39,3,67,26,19,0,0,424,2,29,31,337,364,90,10,5
"1201","J.Meyers","NE","2021_05_NE_HOU",0.11,2.63,"J.Meyers2021_05_NE_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,4,5,0.8,24.68,2,59,22,14,0,0,352,2,30,23,231,235,126,10,7
"1202","P.Campbell","IND","2021_05_IND_BAL",0.127,0.01,"P.Campbell2021_05_IND_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,4,6,0.666,3.59,4,62,5,13,0,0,513,3,26,25,402,204,123,6,1
"1203","A.Cooper","DAL","2021_06_DAL_NE",0.23,1.69,"A.Cooper2021_06_DAL_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,5,8,0.625,18.02,3,133,12,16,0,0,567,3,31,36,445,458,122,9,4
"1204","B.Pringle","KC","2021_06_KC_WAS",-0.009,1.45,"B.Pringle2021_06_KC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,3,1,41.36,2,47,8,14,0,0,499,4,28,32,397,350,109,6,3
"1205","C.Godwin","TB","2021_04_TB_NE",0.103,0.58,"C.Godwin2021_04_TB_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,5,0.6,14.91,2,79,13,18,0,0,381,1,30,22,269,459,120,3,2
"1206","D.Arnold","CAR","2021_02_NO_CAR",0.132,2.19,"D.Arnold2021_02_NO_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,4,0.75,13.96,2,47,18,6,0,0,383,3,33,26,305,268,89,7,5
"1207","D.Hopkins","ARI","2021_06_ARI_CLE",0.099,4.84,"D.Hopkins2021_06_ARI_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,3,4,0.75,35.45,3,49,17,7,0,0,352,4,37,20,229,264,144,11,3
"1208","E.Engram","NYG","2021_05_NYG_DAL",0.023,0.9,"E.Engram2021_05_NYG_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,4,4,1,33.56,4,41,14,6,0,0,367,3,25,21,294,394,73,6,6
"1209","M.Hardman","KC","2021_02_KC_BAL",0.074,1.56,"M.Hardman2021_02_KC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,5,8,0.625,1.1,4,132,14,17,0,0,405,4,18,24,343,245,62,2,1
"1210","M.Jones","JAX","2021_02_DEN_JAX",0.033,1.42,"M.Jones2021_02_DEN_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,6,11,0.545,-3.89,2,175,6,36,0,0,189,2,16,14,118,405,75,1,0
"1211","R.Gronkowski","TB","2021_03_TB_LA",0.07,2.28,"R.Gronkowski2021_03_TB_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,4,8,0.5,-14.5,2,94,27,19,0,0,446,3,13,41,432,382,35,3,3
"1212","D.Hopkins","ARI","2021_02_MIN_ARI",0.016,1.24,"D.Hopkins2021_02_MIN_ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,4,4,1,35.87,3,41,13,9,0,0,474,5,21,29,400,296,103,3,1
"1213","D.Slayton","NYG","2021_02_NYG_WAS",0.037,0.4,"D.Slayton2021_02_NYG_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,3,6,0.5,-7.9,2,112,3,6,0,0,391,2,28,22,249,359,163,6,2
"1214","D.Waller","LV","2021_03_MIA_LV",0.124,2.8,"D.Waller2021_03_MIA_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,5,7,0.714,8.67,3,81,16,18,0,0,497,4,35,26,386,399,140,9,4
"1215","E.Sanders","BUF","2021_05_BUF_KC",0.011,-0.14,"E.Sanders2021_05_BUF_KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,3,5,0.6,22.66,3,79,2,1,0,0,436,4,28,15,315,292,121,4,1
"1216","G.Everett","SEA","2021_03_SEA_MIN",0.055,2.97,"G.Everett2021_03_SEA_MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,5,5,1,21.88,3,17,37,19,0,0,389,2,18,23,298,282,106,0,0
"1217","J.Chase","CIN","2021_02_CIN_CHI",0.061,2.37,"J.Chase2021_02_CIN_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,2,4,0.5,5.41,3,82,14,13,0,0,248,3,20,19,207,227,69,0,0
"1218","L.Shenault","JAX","2021_06_MIA_JAX",0.561,6.61,"L.Shenault2021_06_MIA_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,6,10,0.6,-21.47,3,49,30,33,0,0,396,2,19,25,319,306,84,3,2
"1219","T.Austin","JAX","2021_05_TEN_JAX",0.053,0.59,"T.Austin2021_05_TEN_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,5,5,1,28.33,2,40,14,10,0,0,454,4,31,23,273,251,198,11,9
"1220","A.Robinson","CHI","2021_06_GB_CHI",-0.028,0.27,"A.Robinson2021_06_GB_CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,4,7,0.571,14.86,2,161,2,15,0,0,277,2,26,16,174,327,140,3,3
"1221","D.Hopkins","ARI","2021_07_HOU_ARI",0.05,3.69,"D.Hopkins2021_07_HOU_ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,7,9,0.777,13.92,4,77,10,18,0,0,397,4,37,20,261,260,172,5,3
"1222","D.Metcalf","SEA","2021_02_TEN_SEA",0.064,2.66,"D.Metcalf2021_02_TEN_SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,6,11,0.545,-21.84,2,97,24,27,0,0,397,4,18,22,343,310,77,5,3
"1223","J.Reagor","PHI","2021_03_PHI_DAL",-0.01,2.03,"J.Reagor2021_03_PHI_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,5,8,0.625,-2.7,2,84,21,24,0,0,367,3,12,25,326,277,64,1,0
"1224","M.Brown","BAL","2021_03_BAL_DET",0.032,0.89,"M.Brown2021_03_BAL_DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,3,7,0.428,-13.02,2,161,13,21,0,0,387,1,22,16,287,529,116,1,0
"1225","N.Westbrook-Ikhine","TEN","2021_03_IND_TEN",-0.11,-2.8,"N.Westbrook-Ikhine2021_03_IND_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,4,4,1,29.95,2,32,21,6,1,1,370,3,38,18,197,176,180,4,3
"1226","T.Sharpe","ATL","2021_05_NYJ_ATL",0.046,1.08,"T.Sharpe2021_05_NYJ_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,4,5,0.8,19.52,3,42,19,7,0,0,450,3,29,33,342,354,108,4,2
"1227","Z.Ertz","PHI","2021_03_PHI_DAL",0.005,3.35,"Z.Ertz2021_03_PHI_DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,4,7,0.571,-17.73,3,50,32,14,0,0,367,3,12,25,326,277,64,1,0
"1228","D.Harris","NO","2021_04_NYG_NO",0.076,7.02,"D.Harris2021_04_NYG_NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,5,8,0.625,-17.9,3,69,55,42,0,0,405,3,39,19,235,193,170,6,2
"1229","E.Sanders","BUF","2021_01_PIT_BUF",0.011,0.94,"E.Sanders2021_01_PIT_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,8,0.5,-3.74,3,149,5,27,0,0,371,2,25,30,270,487,117,5,4
"1230","J.Smith-Schuster","PIT","2021_01_PIT_BUF",0.07,2.57,"J.Smith-Schuster2021_01_PIT_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,8,0.5,-40.04,3,50,24,24,0,0,252,1,21,18,188,196,75,2,2
"1231","M.Johnson","TEN","2021_05_TEN_JAX",0.06,3.64,"M.Johnson2021_05_TEN_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,3,5,0.6,-14.38,3,31,22,17,0,0,368,4,36,14,197,166,184,5,4
"1232","R.Tonyan","GB","2021_02_DET_GB",0.186,6.04,"R.Tonyan2021_02_DET_GB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,3,3,1,29.36,3,15,37,17,0,0,323,5,31,22,255,258,96,7,4
"1233","B.Berrios","NYJ","2021_01_NYJ_CAR",0.027,1.64,"B.Berrios2021_01_NYJ_CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5,7,0.714,-3.16,2,39,18,28,0,0,254,2,18,20,258,360,45,1,1
"1234","C.Johnson","NYG","2021_03_ATL_NYG",0.049,1.32,"C.Johnson2021_03_ATL_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5,7,0.714,17.12,3,80,8,13,0,0,348,1,28,24,266,238,100,6,2
"1235","C.Ridley","ATL","2021_01_PHI_ATL",0.086,0.53,"C.Ridley2021_01_PHI_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5,8,0.625,-6.35,3,92,6,18,0,0,260,0,26,21,164,179,124,4,1
"1236","D.Felton","CLE","2021_02_HOU_CLE",0.18,6.6,"D.Felton2021_02_HOU_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,2,2,1,18.39,2,-3,54,15,0,0,355,4,34,19,213,131,156,8,3
"1237","G.Bernard","TB","2021_03_TB_LA",0.075,10.3,"G.Bernard2021_03_TB_LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,9,10,0.9,7.22,4,-11,69,64,1,0,446,3,13,41,432,382,35,3,3
"1238","H.Ruggs","LV","2021_05_CHI_LV",0.068,0.41,"H.Ruggs2021_05_CHI_LV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,3,3,1,33.54,2,45,6,9,0,0,259,1,22,22,206,319,71,5,3
"1239","N.Agholor","NE","2021_07_NYJ_NE",0.049,1.69,"N.Agholor2021_07_NYJ_NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,2,5,0.4,-10.23,2,99,15,9,0,0,551,7,32,28,411,340,148,8,7
"1240","P.Campbell","IND","2021_06_HOU_IND",0.133,1.07,"P.Campbell2021_06_HOU_IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,1,1,1,68.87,1,47,4,4,0,0,388,4,26,11,223,244,174,4,3
"1241","R.Seals-Jones","WAS","2021_07_WAS_GB",0.016,1.74,"R.Seals-Jones2021_07_WAS_GB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,6,7,0.857,25.48,4,29,25,19,0,0,430,1,29,25,268,247,195,7,5
"1242","A.Thielen","MIN","2021_03_SEA_MIN",0.172,1.1,"A.Thielen2021_03_SEA_MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,6,9,0.666,-3.77,4,59,13,34,0,0,453,3,34,30,323,189,140,6,3
"1243","C.Kirk","ARI","2021_07_HOU_ARI",0.016,0.06,"C.Kirk2021_07_HOU_ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,4,5,0.8,21.01,4,65,5,10,0,0,397,4,37,20,261,260,172,5,3
"1244","D.Waller","LV","2021_04_LV_LAC",0.071,-0.16,"D.Waller2021_04_LV_LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,4,7,0.571,-9.78,4,67,10,10,0,0,213,2,18,21,196,294,48,2,1
"1245","K.Allen","LAC","2021_03_LAC_KC",0.314,2.87,"K.Allen2021_03_LAC_KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,8,12,0.666,1.73,5,53,21,27,0,0,354,4,22,26,281,237,77,6,2
"1246","K.Allen","LAC","2021_06_LAC_BAL",0.009,4.19,"K.Allen2021_06_LAC_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5,5,1,29.09,3,26,24,20,0,0,208,1,12,22,195,254,26,1,0
"1247","K.Pitts","ATL","2021_04_WAS_ATL",0.179,1.1,"K.Pitts2021_04_WAS_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4,9,0.444,-45.41,3,86,9,14,0,0,374,4,28,25,283,440,99,4,2
"1248","M.Alie-Cox","IND","2021_05_IND_BAL",0.026,1.63,"M.Alie-Cox2021_05_IND_BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,4,0.75,29.55,2,44,12,6,0,0,513,3,26,25,402,204,123,6,1
"1249","A.Brown","TEN","2021_01_ARI_TEN",0.034,0.67,"A.Brown2021_01_ARI_TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,4,8,0.5,-20.99,4,83,10,12,0,0,248,2,22,22,218,274,86,3,3
"1250","D.Chark","JAX","2021_03_ARI_JAX",0.001,0.49,"D.Chark2021_03_ARI_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,3,6,0.5,3.33,3,98,12,9,0,0,361,3,29,22,219,283,159,5,2
"1251","D.Knox","BUF","2021_03_WAS_BUF",0,1.61,"D.Knox2021_03_WAS_BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,4,5,0.8,20.71,3,43,9,9,0,0,481,5,33,33,359,407,122,10,7
"1252","H.Bryant","CLE","2021_02_HOU_CLE",0.002,1.75,"H.Bryant2021_02_HOU_CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,4,4,1,34.57,2,38,11,15,0,0,355,4,34,19,213,131,156,8,3
"1253","J.Guyton","LAC","2021_01_LAC_WAS",0.158,4.08,"J.Guyton2021_01_LAC_WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,3,5,0.6,-12.04,2,22,36,23,0,0,424,2,29,31,337,364,90,10,5
"1254","J.Reagor","PHI","2021_01_PHI_ATL",-0.046,6.39,"J.Reagor2021_01_PHI_ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,6,6,1,26.03,2,6,43,35,0,0,436,4,32,27,264,128,173,3,2
"1255","O.Howard","TB","2021_06_TB_PHI",0.042,6.57,"O.Howard2021_06_TB_PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,6,7,0.857,17.7,4,27,43,36,0,0,399,4,31,34,297,283,102,9,7
"1256","S.Watkins","BAL","2021_04_BAL_DEN",0.085,1.28,"S.Watkins2021_04_BAL_DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,4,7,0.571,-5.51,3,96,11,19,0,0,406,2,30,22,316,420,102,4,1
"1257","D.Pettis","NYG","2021_06_LA_NYG",0.016,1.14,"D.Pettis2021_06_LA_NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,5,11,0.454,-47.78,3,90,12,17,0,0,263,1,18,29,242,350,60,3,1
"1258","E.Sanders","BUF","2021_02_BUF_MIA",0.047,0.65,"E.Sanders2021_02_BUF_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,6,0.333,-44.1,2,94,5,11,0,0,314,5,30,17,179,314,143,11,5
"1259","J.O'Shaughnessy","JAX","2021_01_JAX_HOU",0.002,3.42,"J.O'Shaughnessy2021_01_JAX_HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,6,8,0.75,-2.15,2,39,23,0,0,0,395,3,16,28,332,412,76,0,0
"1260","J.Waddle","MIA","2021_02_BUF_MIA",0.02,3.25,"J.Waddle2021_02_BUF_MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,6,8,0.75,5.48,2,19,36,37,0,0,216,0,20,25,182,206,71,1,0
"1261","L.Shenault","JAX","2021_03_ARI_JAX",0.182,2.36,"L.Shenault2021_03_ARI_JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4,4,1,31.09,1,26,22,10,0,0,361,3,29,22,219,283,159,5,2
